433,260623737,RandomPlayer,0,260623737,14,game00433.log,
434,RandomPlayer,260623737,1,260623737,18,game00434.log,
435,260623737,RandomPlayer,0,260623737,14,game00435.log,
436,RandomPlayer,260623737,1,260623737,22,game00436.log,
437,260623737,RandomPlayer,0,260623737,14,game00437.log,
438,RandomPlayer,260623737,1,260623737,26,game00438.log,
439,260623737,RandomPlayer,0,260623737,25,game00439.log,
440,RandomPlayer,260623737,1,260623737,38,game00440.log,
441,260623737,RandomPlayer,0,260623737,22,game00441.log,
442,RandomPlayer,260623737,1,260623737,25,game00442.log,
443,260623737,RandomPlayer,0,260623737,18,game00443.log,
444,RandomPlayer,260623737,1,260623737,21,game00444.log,
445,260623737,RandomPlayer,0,260623737,29,game00445.log,
446,RandomPlayer,260623737,1,260623737,23,game00446.log,
447,260623737,RandomPlayer,0,260623737,21,game00447.log,
448,RandomPlayer,260623737,1,260623737,23,game00448.log,
449,260623737,RandomPlayer,0,260623737,19,game00449.log,
450,RandomPlayer,260623737,1,260623737,16,game00450.log,
451,260623737,RandomPlayer,0,260623737,32,game00451.log,
452,RandomPlayer,260623737,1,260623737,19,game00452.log,
453,260623737,RandomPlayer,0,260623737,28,game00453.log,
454,RandomPlayer,260562416,1,260562416,16,game00454.log,
455,260562416,RandomPlayer,0,260562416,25,game00455.log,
456,RandomPlayer,260562416,1,260562416,22,game00456.log,
458,260562416,RandomPlayer,0,260562416,22,game00458.log,
459,260562416,RandomPlayer,0,260562416,10,game00459.log,
460,260562416,RandomPlayer,0,260562416,13,game00460.log,
461,RandomPlayer,260562416,1,260562416,15,game00461.log,
462,260562416,RandomPlayer,0,260562416,32,game00462.log,
463,RandomPlayer,260562416,1,260562416,21,game00463.log,
464,260562416,RandomPlayer,0,260562416,14,game00464.log,
465,RandomPlayer,260562416,1,260562416,16,game00465.log,
466,260562416,RandomPlayer,0,260562416,24,game00466.log,
467,RandomPlayer,260562416,1,260562416,23,game00467.log,
468,260562416,RandomPlayer,0,260562416,22,game00468.log,
469,RandomPlayer,260562416,1,260562416,18,game00469.log,
470,260562416,RandomPlayer,0,260562416,22,game00470.log,
471,RandomPlayer,260562416,1,260562416,24,game00471.log,
472,260562416,RandomPlayer,0,260562416,24,game00472.log,
473,RandomPlayer,260562416,1,260562416,32,game00473.log,
475,260562416,RandomPlayer,0,260562416,32,game00475.log,
476,RandomPlayer,260562416,1,260562416,16,game00476.log,
477,260562416,RandomPlayer,0,260562416,27,game00477.log,
478,RandomPlayer,260562416,1,260562416,22,game00478.log,
479,260562416,RandomPlayer,0,260562416,15,game00479.log,
480,RandomPlayer,260562416,1,260562416,25,game00480.log,
481,260562416,RandomPlayer,0,260562416,15,game00481.log,
482,RandomPlayer,260562416,1,260562416,16,game00482.log,
483,260562416,RandomPlayer,0,260562416,19,game00483.log,
484,RandomPlayer,260562416,1,260562416,21,game00484.log,
485,260562416,RandomPlayer,0,260562416,20,game00485.log,
486,RandomPlayer,260562416,1,260562416,20,game00486.log,
487,260562416,RandomPlayer,0,260562416,17,game00487.log,
488,RandomPlayer,260562416,1,260562416,26,game00488.log,
489,260562416,RandomPlayer,0,260562416,21,game00489.log,
490,RandomPlayer,260562416,1,260562416,29,game00490.log,
491,260562416,RandomPlayer,0,260562416,22,game00491.log,
492,RandomPlayer,260562416,1,260562416,17,game00492.log,
493,260562416,RandomPlayer,0,260562416,18,game00493.log,
494,RandomPlayer,260562416,1,260562416,24,game00494.log,
496,260562416,RandomPlayer,0,260562416,24,game00496.log,
497,RandomPlayer,260562416,1,260562416,21,game00497.log,
498,260562416,RandomPlayer,0,260562416,16,game00498.log,
499,RandomPlayer,260562416,1,260562416,17,game00499.log,
500,260562416,RandomPlayer,0,260562416,14,game00500.log,
501,RandomPlayer,260562416,1,260562416,26,game00501.log,
502,260562416,RandomPlayer,0,260562416,21,game00502.log,
503,RandomPlayer,260562416,1,260562416,23,game00503.log,
504,260562416,RandomPlayer,0,260562416,17,game00504.log,
505,RandomPlayer,260562416,0,RandomPlayer,39,game00505.log,
506,260623737,RandomPlayer,0,260623737,25,game00506.log,
507,RandomPlayer,260623737,GAMEOVER DRAW         Player-0 score: 36  Player-1 score: 36,NOBODY,18,game00507.log,
508,260623737,RandomPlayer,0,260623737,17,game00508.log,
509,RandomPlayer,260623737,1,260623737,27,game00509.log,
510,260623737,RandomPlayer,0,260623737,20,game00510.log,
511,RandomPlayer,260623737,1,260623737,21,game00511.log,
512,260623737,RandomPlayer,0,260623737,26,game00512.log,
514,260623737,RandomPlayer,0,260623737,25,game00514.log,
515,RandomPlayer,260623737,1,260623737,26,game00515.log,
516,260623737,RandomPlayer,0,260623737,26,game00516.log,
517,RandomPlayer,260623737,1,260623737,14,game00517.log,
518,260623737,RandomPlayer,0,260623737,21,game00518.log,
519,RandomPlayer,260623737,1,260623737,18,game00519.log,
520,260623737,RandomPlayer,0,260623737,26,game00520.log,
521,RandomPlayer,260623737,1,260623737,14,game00521.log,
522,260623737,RandomPlayer,0,260623737,17,game00522.log,
523,RandomPlayer,260623737,1,260623737,18,game00523.log,
524,260623737,RandomPlayer,0,260623737,20,game00524.log,
525,RandomPlayer,260623737,1,260623737,16,game00525.log,
526,260623737,RandomPlayer,0,260623737,18,game00526.log,
527,RandomPlayer,260623737,1,260623737,15,game00527.log,
528,260623737,RandomPlayer,0,260623737,13,game00528.log,
529,RandomPlayer,260623737,1,260623737,13,game00529.log,
530,260623737,RandomPlayer,0,260623737,22,game00530.log,
531,RandomPlayer,260623737,1,260623737,20,game00531.log,
532,260623737,RandomPlayer,0,260623737,18,game00532.log,
533,RandomPlayer,260623737,1,260623737,19,game00533.log,
534,260623737,RandomPlayer,0,260623737,18,game00534.log,
535,RandomPlayer,260623737,1,260623737,18,game00535.log,
536,260623737,RandomPlayer,0,260623737,21,game00536.log,
537,RandomPlayer,260623737,1,260623737,15,game00537.log,
538,260623737,RandomPlayer,0,260623737,24,game00538.log,
539,RandomPlayer,260623737,1,260623737,20,game00539.log,
540,260623737,RandomPlayer,0,260623737,14,game00540.log,
541,RandomPlayer,260623737,1,260623737,15,game00541.log,
542,260623737,RandomPlayer,0,260623737,16,game00542.log,
543,RandomPlayer,260623737,1,260623737,30,game00543.log,
544,260623737,RandomPlayer,0,260623737,18,game00544.log,
545,RandomPlayer,260623737,1,260623737,19,game00545.log,
546,260623737,RandomPlayer,0,260623737,19,game00546.log,
547,RandomPlayer,260623737,1,260623737,33,game00547.log,
548,260623737,RandomPlayer,0,260623737,19,game00548.log,
549,RandomPlayer,260623737,1,260623737,34,game00549.log,
550,260623737,RandomPlayer,0,260623737,17,game00550.log,
551,RandomPlayer,260623737,1,260623737,20,game00551.log,
552,260623737,RandomPlayer,0,260623737,19,game00552.log,
553,RandomPlayer,260623737,1,260623737,17,game00553.log,
554,260623737,RandomPlayer,1,RandomPlayer,1,game00554.log,TIMEOUT
555,RandomPlayer,260623737,0,RandomPlayer,1,game00555.log,TIMEOUT
556,260623737,RandomPlayer,1,RandomPlayer,1,game00556.log,TIMEOUT
557,RandomPlayer,260623737,0,RandomPlayer,1,game00557.log,TIMEOUT
558,260623737,RandomPlayer,1,RandomPlayer,1,game00558.log,TIMEOUT
559,RandomPlayer,260623737,0,RandomPlayer,1,game00559.log,TIMEOUT
560,260623737,RandomPlayer,1,RandomPlayer,1,game00560.log,TIMEOUT
561,RandomPlayer,260623737,0,RandomPlayer,1,game00561.log,TIMEOUT
562,260623737,RandomPlayer,1,RandomPlayer,1,game00562.log,TIMEOUT
563,260623737,RandomPlayer,0,260623737,23,game00563.log,
564,RandomPlayer,260623737,1,260623737,26,game00564.log,
565,260623737,RandomPlayer,0,260623737,13,game00565.log,
566,RandomPlayer,260623737,1,260623737,21,game00566.log,
567,260623737,RandomPlayer,0,260623737,26,game00567.log,
568,RandomPlayer,260623737,1,260623737,17,game00568.log,
569,260623737,RandomPlayer,0,260623737,18,game00569.log,
570,RandomPlayer,260623737,1,260623737,20,game00570.log,
571,260623737,RandomPlayer,0,260623737,20,game00571.log,
572,RandomPlayer,260623737,1,260623737,22,game00572.log,
573,260623737,RandomPlayer,0,260623737,15,game00573.log,
574,RandomPlayer,260623737,1,260623737,15,game00574.log,
575,260623737,RandomPlayer,0,260623737,24,game00575.log,
576,RandomPlayer,260623737,1,260623737,15,game00576.log,
577,260623737,RandomPlayer,0,260623737,15,game00577.log,
578,RandomPlayer,260623737,1,260623737,21,game00578.log,
579,260623737,RandomPlayer,0,260623737,17,game00579.log,
580,RandomPlayer,260623737,1,260623737,17,game00580.log,
581,260623737,RandomPlayer,0,260623737,22,game00581.log,
582,RandomPlayer,260623737,1,260623737,18,game00582.log,
583,260623737,RandomPlayer,0,260623737,22,game00583.log,
584,RandomPlayer,260623737,1,260623737,19,game00584.log,
585,260623737,RandomPlayer,0,260623737,23,game00585.log,
586,RandomPlayer,260623737,1,260623737,15,game00586.log,
587,260623737,RandomPlayer,0,260623737,20,game00587.log,
588,RandomPlayer,260623737,1,260623737,19,game00588.log,
589,260623737,RandomPlayer,0,260623737,39,game00589.log,
590,RandomPlayer,260623737,1,260623737,29,game00590.log,
591,260623737,RandomPlayer,0,260623737,37,game00591.log,
592,RandomPlayer,260623737,1,260623737,40,game00592.log,
593,260623737,RandomPlayer,0,260623737,15,game00593.log,
594,RandomPlayer,260623737,1,260623737,16,game00594.log,
595,260623737,RandomPlayer,0,260623737,19,game00595.log,
596,RandomPlayer,260623737,1,260623737,29,game00596.log,
597,260623737,RandomPlayer,0,260623737,20,game00597.log,
598,RandomPlayer,260623737,1,260623737,15,game00598.log,
599,260623737,RandomPlayer,0,260623737,23,game00599.log,
600,RandomPlayer,260623737,1,260623737,17,game00600.log,
601,260623737,RandomPlayer,0,260623737,31,game00601.log,
602,RandomPlayer,260623737,1,260623737,18,game00602.log,
603,260623737,RandomPlayer,0,260623737,25,game00603.log,
604,RandomPlayer,260623737,1,260623737,23,game00604.log,
605,260623737,RandomPlayer,0,260623737,22,game00605.log,
606,RandomPlayer,260623737,0,RandomPlayer,32,game00606.log,
607,260623737,RandomPlayer,0,260623737,21,game00607.log,
608,RandomPlayer,260623737,1,260623737,21,game00608.log,
609,260623737,RandomPlayer,0,260623737,16,game00609.log,
610,RandomPlayer,260623737,1,260623737,36,game00610.log,
611,260623737,RandomPlayer,0,260623737,21,game00611.log,
612,RandomPlayer,260623737,1,260623737,21,game00612.log,
613,260623737,RandomPlayer,0,260623737,13,game00613.log,
614,RandomPlayer,260623737,1,260623737,17,game00614.log,
615,260623737,RandomPlayer,0,260623737,18,game00615.log,
616,RandomPlayer,260623737,1,260623737,40,game00616.log,
617,260623737,RandomPlayer,0,260623737,13,game00617.log,
618,RandomPlayer,260623737,1,260623737,26,game00618.log,
619,260623737,RandomPlayer,0,260623737,13,game00619.log,
620,RandomPlayer,260623737,1,260623737,13,game00620.log,
621,260623737,RandomPlayer,0,260623737,19,game00621.log,
622,RandomPlayer,260623737,1,260623737,15,game00622.log,
623,260623737,RandomPlayer,0,260623737,20,game00623.log,
624,RandomPlayer,260623737,1,260623737,16,game00624.log,
625,260623737,RandomPlayer,0,260623737,17,game00625.log,
626,RandomPlayer,260623737,1,260623737,17,game00626.log,
627,260623737,RandomPlayer,0,260623737,25,game00627.log,
628,RandomPlayer,260623737,1,260623737,25,game00628.log,
629,260623737,RandomPlayer,0,260623737,14,game00629.log,
630,RandomPlayer,260623737,1,260623737,17,game00630.log,
631,260623737,RandomPlayer,0,260623737,15,game00631.log,
632,RandomPlayer,260623737,1,260623737,25,game00632.log,
633,260623737,RandomPlayer,0,260623737,21,game00633.log,
635,260623737,RandomPlayer,0,260623737,14,game00635.log,
636,RandomPlayer,260623737,1,260623737,18,game00636.log,
637,260623737,RandomPlayer,0,260623737,13,game00637.log,
639,260623737,RandomPlayer,0,260623737,25,game00639.log,
640,RandomPlayer,260623737,1,260623737,25,game00640.log,
641,260623737,RandomPlayer,0,260623737,30,game00641.log,
642,RandomPlayer,260623737,1,260623737,26,game00642.log,
643,260623737,RandomPlayer,0,260623737,20,game00643.log,
644,RandomPlayer,260623737,1,260623737,22,game00644.log,
645,260623737,RandomPlayer,0,260623737,15,game00645.log,
646,RandomPlayer,260623737,1,260623737,22,game00646.log,
647,260623737,RandomPlayer,0,260623737,22,game00647.log,
648,RandomPlayer,260623737,1,260623737,23,game00648.log,
